Full_Date,Holidays_Count,Days,PM2.5,PM10,NO2,SO2,CO,Ozone,AQI,Weekday,IsWeekend,AQI_Category,PM2.5_PM10_Ratio,NO2_SO2_Ratio
2023-11-07,0,2,149.64,508.3,74.98,19.92,2.39,11.77,403,Tuesday,0,Severe,0.2943930691640159,3.7640543353140887
2023-11-08,1,3,150.47,494.67,61.31,19.98,2.22,9.19,421,Wednesday,0,Severe,0.3041825802215097,3.068567032749233
2023-11-09,0,4,185.6,610.46,56.65,22.29,2.33,9.26,424,Thursday,0,Severe,0.3040330192963827,2.5414972895929613
2023-11-10,0,5,62.15,188.34,34.14,23.7,1.14,8.24,270,Friday,0,Poor,0.32998830147667507,1.440505721305603
2023-11-11,0,6,43.61,134.27,45.82,23.49,0.75,8.15,120,Saturday,1,Moderate,0.3247933026891113,1.9506164535476997
2023-11-12,1,7,93.1,179.24,58.78,23.9,0.89,8.73,133,Sunday,1,Moderate,0.5194152801040347,2.459413196898244
2023-11-13,0,1,148.91,372.64,110.8,24.9,1.36,8.01,300,Monday,0,Poor,0.3996081902209052,4.449797409719916
2023-11-14,0,2,100.48,338.33,97.69,23.71,1.3,7.38,308,Tuesday,0,Very Poor,0.29698813888841846,4.120200708477137
2023-11-15,1,3,125.53,436.19,113.81,23.84,1.52,7.94,347,Wednesday,0,Very Poor,0.28778742548459557,4.773907393495221
2023-11-16,0,4,162.14,556.97,158.45,24.03,2.16,8.31,403,Thursday,0,Severe,0.291110826595493,6.593838288040661
2023-11-17,0,5,126.56,410.13,191.88,24.32,2.25,10.08,383,Friday,0,Very Poor,0.30858507525455164,7.889799387418015
2023-11-18,0,6,83.67,294.93,184.45,25.38,1.68,8.6,255,Saturday,1,Poor,0.2836944263488141,7.267530627450501
2023-11-19,1,7,85.16,282.69,202.31,25.54,1.86,10.34,241,Sunday,1,Poor,0.30124870702010303,7.9212968201656935
2023-11-20,0,1,110.12,385.73,248.4,25.67,1.96,7.88,284,Monday,0,Poor,0.2854846580384036,9.676661598495675
2023-11-21,0,2,132.42,423.11,142.06,25.46,1.43,9.65,346,Tuesday,0,Very Poor,0.31296825144836443,5.579730722808043
2023-11-22,0,3,171.23,428.7,133.36,24.19,1.4,10.09,358,Wednesday,0,Very Poor,0.3994168322972514,5.513019630831075
2023-11-23,0,4,131.55,467.33,212.77,23.67,2.09,10.71,378,Thursday,0,Very Poor,0.28149272930278973,8.989011833962048
2023-11-24,0,5,184.84,557.23,362.73,24.87,2.78,9.39,414,Friday,0,Severe,0.3317122134179385,14.585036355031622
2023-11-25,0,6,151.17,388.46,297.47,25.53,2.09,6.3,324,Saturday,1,Very Poor,0.3891520262278735,11.651777653044398
2023-11-26,1,7,149.01,484.72,195.27,25.48,2.35,10.32,300,Sunday,1,Poor,0.3074145835242081,7.663654763086828
2023-11-27,1,1,118.5,420.91,92.95,24.74,1.78,11.44,402,Monday,0,Severe,0.28153286257079035,3.7570720464543066
2023-11-28,0,2,73.06,229.73,61.45,25.13,1.2,6.39,241,Tuesday,0,Poor,0.3180254943618381,2.4452835474398937
2023-11-29,0,3,87.44,302.04,53.13,24.76,1.6,8.17,197,Wednesday,0,Moderate,0.28949807013978046,2.145798810258962
2023-11-30,0,4,126.58,418.63,48.89,22.55,1.9,8.63,372,Thursday,0,Very Poor,0.3023672383162402,2.1680699919867
2023-12-01,0,5,96.97,337.64,41.15,19.67,1.23,8.98,271,Friday,0,Poor,0.2871993754531639,2.0920172384253997
2023-12-02,0,6,81.04,277.04,49.1,19.67,1.24,7.85,273,Saturday,1,Poor,0.29252092504616933,2.496185817902482
2023-12-03,1,7,85.65,318.97,41.45,19.87,1.39,4.83,257,Sunday,1,Poor,0.26852054210362913,2.086058336155845
2023-12-04,0,1,86.75,308.78,44.07,20.03,1.22,7.87,284,Monday,0,Poor,0.28094435258292794,2.2001986019977022
2023-12-05,0,2,71.74,270.14,56.79,19.91,0.93,5.67,235,Tuesday,0,Poor,0.2655659929826759,2.8523340771802728
2023-12-06,0,3,80.77,316.54,54.92,20.06,1.19,17.01,239,Wednesday,0,Poor,0.2551652159232572,2.737785275281518
2023-12-07,0,4,92.19,364.13,52.06,20.14,1.59,27.74,302,Thursday,0,Very Poor,0.2531788028127646,2.5849043769094453
2023-12-08,0,5,132.68,328.85,60.73,20.15,1.23,31.92,308,Friday,0,Very Poor,0.40346661385231525,3.013894285908543
2023-12-09,0,6,96.81,304.2,59.08,19.89,1.02,29.61,275,Saturday,1,Poor,0.31824456547519514,2.970335359308517
2023-12-10,1,7,72.52,258.8,65.07,20.03,1.04,29.76,210,Sunday,1,Poor,0.28021637248004744,3.2486254375309844
2023-12-11,0,1,89.85,332.01,66.1,20.25,1.06,30.63,280,Monday,0,Poor,0.27062437063268063,3.2641959189155956
2023-12-12,0,2,127.52,434.97,59.39,20.56,1.95,32.62,323,Tuesday,0,Very Poor,0.2931696371434895,2.8886172720733114
2023-12-13,0,3,124.13,402.41,55.55,20.8,1.62,29.85,369,Wednesday,0,Very Poor,0.30846648173587926,2.670671792946253
2023-12-14,0,4,86.72,323.72,64.48,20.57,1.11,33.94,290,Thursday,0,Poor,0.26788581898289204,3.13466060541536
2023-12-15,0,5,98.79,337.67,64.84,20.81,1.27,40.85,289,Friday,0,Poor,0.2925637370046573,3.1158082096068194
2023-12-16,0,6,121.69,314.24,85.96,20.95,1.58,36.87,247,Saturday,1,Poor,0.38725176975395337,4.103100666777725
2023-12-17,1,7,90.06,345.78,75.39,20.91,1.43,27.95,179,Sunday,1,Moderate,0.26045461679522774,3.605450212601524
2023-12-18,0,1,77.88,285.03,70.47,21.01,1.03,29.25,268,Monday,0,Poor,0.27323438679316614,3.3541154906637356
2023-12-19,0,2,70.92,265.39,63.48,20.82,1.05,31.85,229,Tuesday,0,Poor,0.2672293504943913,3.048989890014462
2023-12-20,0,3,119.99,308.74,78.74,21.0,1.28,32.81,238,Wednesday,0,Poor,0.3886441540246112,3.749522024037131
2023-12-21,0,4,104.18,394.17,73.76,21.04,1.49,32.16,327,Thursday,0,Very Poor,0.26430219792723453,3.5057017558451737
2023-12-22,0,5,139.5,420.59,90.96,21.9,1.82,33.22,359,Friday,0,Very Poor,0.3316769221408754,4.153422760994173
2023-12-23,0,6,175.83,400.68,120.52,22.98,2.11,32.65,363,Saturday,1,Very Poor,0.4388289797636773,5.244558205153087
2023-12-24,1,7,137.21,400.57,140.49,23.31,2.13,32.24,363,Sunday,1,Very Poor,0.3425368763877256,6.027024441430957
2023-12-25,1,1,113.02,400.43,101.24,23.14,1.4,32.19,363,Monday,0,Very Poor,0.2822465778726225,4.375106147318
2023-12-26,0,2,106.1,397.15,69.8,22.48,1.48,31.01,356,Tuesday,0,Very Poor,0.2671534617360327,3.1049808251864657
2023-12-27,0,3,97.47,365.02,27.66,21.87,1.76,28.12,296,Wednesday,0,Poor,0.26702645698793337,1.2647456494075677
2023-12-28,0,4,90.16,266.07,32.1,21.99,1.07,28.37,261,Thursday,0,Poor,0.3388581824761085,1.4597537700073808
2023-12-29,0,5,118.14,469.37,30.62,22.03,1.68,19.07,299,Friday,0,Poor,0.25169908064641794,1.3899222015786648
2023-12-30,0,6,98.49,395.9,34.12,21.92,1.37,19.13,390,Saturday,1,Very Poor,0.24877493688368435,1.5565686329522659
2023-12-31,1,7,83.37,333.32,29.29,21.99,1.2,19.26,301,Sunday,1,Very Poor,0.250119997296292,1.3319684711375757
2024-01-01,0,1,71.18,288.33,24.09,21.92,0.74,19.3,244,Monday,0,Poor,0.24686989744841342,1.098995848998244
2024-01-02,0,2,76.61,290.95,26.95,22.19,0.64,20.15,259,Tuesday,0,Poor,0.2633098380027552,1.2145104936861226
2024-01-03,0,3,81.94,308.65,26.41,22.01,1.03,19.65,246,Wednesday,0,Poor,0.26547868895257776,1.1999085870474389
2024-01-04,0,4,86.58,349.36,21.61,22.18,1.02,19.19,324,Thursday,0,Very Poor,0.24782458644880392,0.974300732957289
2024-01-05,0,5,64.61,267.06,19.8,22.36,0.85,19.28,246,Friday,0,Poor,0.24193064322883837,0.88550944297431
2024-01-06,0,6,78.21,319.32,20.7,22.47,0.8,19.64,220,Saturday,1,Poor,0.2449267116082077,0.9212278944246131
2024-01-07,1,7,80.76,334.34,27.08,22.9,0.93,19.93,308,Sunday,1,Very Poor,0.24155051021264257,1.182532234702081
2024-01-08,0,1,95.24,373.77,24.92,22.87,0.85,19.55,314,Monday,0,Very Poor,0.25480910038769566,1.0896366026949704
2024-01-09,0,2,52.82,212.74,20.55,22.8,0.69,19.65,254,Tuesday,0,Poor,0.2482842790126784,0.9013153941599149
2024-01-10,0,3,73.62,286.79,22.23,22.86,0.7,20.4,168,Wednesday,0,Moderate,0.2567035023291083,0.9724405194923362
2024-01-11,0,4,99.72,356.85,29.89,21.9,1.0,25.8,314,Thursday,0,Very Poor,0.2794451371880303,1.3648395594339913
2024-01-12,0,5,81.41,304.72,28.91,20.95,1.02,27.3,264,Friday,0,Poor,0.2671632886858989,1.3799516086149841
2024-01-13,0,6,127.48,492.05,36.16,21.31,1.58,27.36,348,Saturday,1,Very Poor,0.2590793565881647,1.696855139908428
2024-01-14,1,7,106.07,327.54,35.14,21.46,1.66,27.05,345,Sunday,1,Very Poor,0.3238382999377694,1.6374642882272654
2024-01-15,0,1,70.53,271.14,30.99,21.32,1.1,27.24,222,Monday,0,Poor,0.2601239116277971,1.45356404617071
2024-01-16,0,2,125.14,451.87,48.65,21.62,1.78,28.02,331,Tuesday,0,Very Poor,0.27693805127718035,2.25023022653551
2024-01-17,0,3,95.9,388.59,47.21,21.76,1.36,27.69,360,Wednesday,0,Very Poor,0.24678966914254954,2.169576208834463
2024-01-18,0,4,95.82,374.84,42.41,22.18,1.19,27.17,313,Thursday,0,Very Poor,0.2556290615828337,1.9120820955445916
2024-01-19,0,5,118.7,342.32,44.35,22.69,1.28,26.87,295,Friday,0,Poor,0.346751567341915,1.9546046916682716
2024-01-20,0,6,79.2,324.13,40.61,22.07,0.88,27.45,276,Saturday,1,Poor,0.2443463966819981,1.840053538716113
2024-01-21,1,7,72.57,257.14,30.47,21.56,0.96,27.35,271,Sunday,1,Poor,0.28221979146691334,1.4132646506193642
2024-01-22,0,1,108.32,372.63,40.42,21.67,0.92,28.16,240,Monday,0,Poor,0.29069048947506937,1.8652506390167793
2024-01-23,0,2,115.04,429.22,45.74,22.03,1.23,27.73,378,Tuesday,0,Very Poor,0.2680210552159486,2.0762587034685867
2024-01-24,0,3,105.87,405.6,39.12,22.06,1.16,27.03,383,Wednesday,0,Very Poor,0.2610207036237499,1.7733446177041625
2024-01-25,0,4,80.42,278.84,31.23,21.27,1.0,26.88,242,Thursday,0,Poor,0.2884091131685156,1.468264471901988
2024-01-26,1,5,108.52,404.79,40.1,20.68,1.41,27.25,352,Friday,0,Very Poor,0.26808962009709675,1.9390706290760982
2024-01-27,0,6,72.18,299.85,35.5,20.61,0.81,28.03,267,Saturday,1,Poor,0.24072035215206433,1.7224639871596377
2024-01-28,1,7,128.46,468.87,54.04,21.03,1.5,27.75,343,Sunday,1,Very Poor,0.27397785582404816,2.569661165163497
2024-01-29,0,1,122.47,471.32,46.09,21.21,1.26,27.04,383,Monday,0,Very Poor,0.2598446859915835,2.1730305643420254
2024-01-30,0,2,77.87,287.31,28.29,20.94,1.16,26.72,295,Tuesday,0,Poor,0.27103128081057815,1.3510022201517573
2024-01-31,0,3,95.45,328.24,36.78,21.63,1.63,26.71,277,Wednesday,0,Poor,0.2907933131003744,1.7004153026281543
2024-02-01,0,4,31.84,108.25,31.22,21.48,0.71,26.98,145,Thursday,0,Moderate,0.294133922019961,1.453444388526821
2024-02-02,0,5,44.56,160.64,19.75,21.54,0.91,26.78,131,Friday,0,Moderate,0.277390420979182,0.9168983672709531
2024-02-03,0,6,52.97,218.9,29.51,21.47,0.76,26.71,152,Saturday,1,Moderate,0.24198262942061993,1.374475372857302
2024-02-04,1,7,54.29,199.46,29.1,21.64,0.92,26.69,209,Sunday,1,Poor,0.27218488558182663,1.3447313564088001
2024-02-05,0,1,37.31,142.31,22.29,21.72,0.49,26.81,136,Monday,0,Moderate,0.26217410848330347,1.0262426214352571
2024-02-06,0,2,33.73,142.23,24.61,21.58,0.43,28.14,112,Tuesday,0,Moderate,0.23715107662581195,1.140407256530465
2024-02-07,0,3,42.73,176.83,27.71,21.51,0.45,32.23,166,Wednesday,0,Moderate,0.24164450366767493,1.2882374299221617
2024-02-08,0,4,42.68,168.67,27.05,21.7,0.46,31.97,172,Thursday,0,Moderate,0.25303846249846074,1.2465432043579705
2024-02-09,0,5,45.43,178.41,33.32,21.86,0.52,28.36,155,Friday,0,Moderate,0.254638178653765,1.5242444994306956
2024-02-10,0,6,102.56,324.04,43.5,22.07,0.91,28.82,253,Saturday,1,Poor,0.3165041255244993,1.9710004662435585
2024-02-11,1,7,57.57,273.84,36.16,22.03,0.63,28.8,247,Sunday,1,Poor,0.21023224473297386,1.6413973484351572
2024-02-12,0,1,78.2,300.65,41.68,22.57,0.74,27.43,228,Monday,0,Poor,0.26010310127712954,1.8466983399652903
2024-02-13,0,2,105.22,417.5,33.9,23.06,1.11,26.59,336,Tuesday,0,Very Poor,0.25202394605930667,1.470077419740928
2024-02-14,0,3,98.06,369.58,38.95,22.97,1.02,27.29,324,Wednesday,0,Very Poor,0.2653282032218139,1.6956892922554236
2024-02-15,0,4,73.63,296.8,40.37,23.15,0.77,28.9,234,Thursday,0,Poor,0.2480795064663239,1.7438437391603718
2024-02-16,0,5,64.35,264.88,41.3,23.26,0.71,28.82,245,Friday,0,Poor,0.2429401901638406,1.775579632166968
2024-02-17,0,6,65.88,265.95,42.98,23.5,0.7,30.16,220,Saturday,1,Poor,0.24771572672623704,1.8289353919423863
2024-02-18,1,7,80.42,323.0,58.36,24.17,1.66,27.38,287,Sunday,1,Poor,0.24897832046506752,2.4145625094900662
2024-02-19,0,1,60.72,284.13,52.67,23.83,0.66,32.15,241,Monday,0,Poor,0.2137049866714185,2.2102382667904883
2024-02-20,0,2,152.51,267.95,44.29,24.34,0.76,27.76,219,Tuesday,0,Poor,0.5691733319957705,1.81963770762625
2024-02-21,0,3,51.62,195.52,29.07,24.21,0.62,28.14,200,Wednesday,0,Moderate,0.2640138981171287,1.2007429984539453
2024-02-22,0,4,41.13,158.72,31.17,24.65,0.44,28.71,146,Thursday,0,Moderate,0.2591355683508337,1.2645025296135783
2024-02-23,0,5,41.39,170.18,34.98,25.07,0.4,28.76,137,Friday,0,Moderate,0.2432130542241712,1.3952926225398392
2024-02-24,0,6,54.35,217.67,39.03,25.35,0.56,29.45,175,Saturday,1,Moderate,0.24968988608031029,1.5396443630594228
2024-02-25,1,7,51.36,193.05,42.12,25.6,0.52,28.32,178,Sunday,1,Moderate,0.26604505226391856,1.6453118573000556
2024-02-26,0,1,53.72,208.96,43.78,25.87,0.5,30.47,161,Monday,0,Moderate,0.2570826829497184,1.6923070381495793
2024-02-27,0,2,37.0,135.02,39.12,25.75,0.45,29.74,150,Tuesday,0,Moderate,0.27403345622622893,1.5192227109814713
2024-02-28,0,3,37.13,148.66,35.62,25.76,0.45,29.88,144,Wednesday,0,Moderate,0.2497645466322786,1.3827634383682303
2024-02-29,0,4,43.28,167.64,38.41,26.58,0.49,29.55,138,Thursday,0,Moderate,0.25817225851990827,1.4450709386490073
2024-03-01,0,5,63.57,236.03,53.2,26.69,0.81,33.53,192,Friday,0,Moderate,0.2693301584828133,1.9932551542693315
2024-03-02,0,6,20.62,88.07,36.47,26.26,0.42,29.67,111,Saturday,1,Moderate,0.23413191391712118,1.3888037361752716
2024-03-03,1,7,42.75,177.31,26.01,26.18,0.34,28.86,126,Sunday,1,Moderate,0.24110313907263328,0.9935061140159993
2024-03-04,0,1,46.01,134.41,27.51,22.96,0.42,30.43,140,Monday,0,Moderate,0.3423108144996046,1.1981702098561804
2024-03-05,0,2,32.29,124.45,25.61,21.0,0.48,33.69,119,Tuesday,0,Moderate,0.2594616103285166,1.2195232287984625
2024-03-06,0,3,35.44,144.44,26.61,21.0,0.56,30.6,121,Wednesday,0,Moderate,0.2453613787481737,1.267142253741784
2024-03-07,0,4,39.2,161.43,30.67,21.29,0.63,33.31,143,Thursday,0,Moderate,0.24282969442918328,1.44058175642003
2024-03-08,1,5,42.02,164.19,30.47,21.52,0.59,36.94,149,Friday,0,Moderate,0.255923000431025,1.415891535366387
2024-03-09,0,6,38.21,137.57,26.92,21.49,0.52,34.86,124,Saturday,1,Moderate,0.27774948915101483,1.2526750801884226
2024-03-10,1,7,66.15,181.71,30.22,21.63,0.66,31.11,143,Sunday,1,Moderate,0.3640415847206216,1.3971329648021429
2024-03-11,0,1,76.01,211.71,34.02,21.78,0.82,35.36,175,Monday,0,Moderate,0.35902884327481727,1.5619827539105815
2024-03-12,0,2,72.79,187.56,28.53,21.92,0.7,39.58,170,Tuesday,0,Moderate,0.38808912411552976,1.3015505011174722
2024-03-13,0,3,76.89,213.65,29.48,21.97,0.78,34.42,173,Wednesday,0,Moderate,0.35988764989994615,1.3418291571100789
2024-03-14,0,4,72.07,192.86,28.96,22.29,0.73,40.57,170,Thursday,0,Moderate,0.3736907407606169,1.2992367432764724
2024-03-15,0,5,53.91,154.0,23.63,22.09,0.49,37.75,133,Friday,0,Moderate,0.3500649123334472,1.0697143188255687
2024-03-16,0,6,65.62,172.51,27.06,22.29,0.58,38.8,158,Saturday,1,Moderate,0.3803837238198526,1.2139967635725601
2024-03-17,1,7,81.21,218.49,27.77,22.2,0.69,34.98,179,Sunday,1,Moderate,0.37168747440672456,1.2509003374322805
2024-03-18,0,1,88.8,246.58,28.33,22.4,0.75,34.18,217,Monday,0,Poor,0.3601265163384493,1.2647315782448312
2024-03-19,0,2,136.11,304.75,32.55,22.65,0.95,31.97,264,Tuesday,0,Poor,0.44662836926568117,1.4370854582404158
2024-03-20,0,3,108.1,268.26,32.93,22.81,0.85,37.18,242,Wednesday,0,Poor,0.402967255536895,1.4436644262760079
2024-03-21,0,4,82.11,197.74,34.31,22.78,0.8,38.02,170,Thursday,0,Moderate,0.41524221628187435,1.5061450807089198
2024-03-22,0,5,81.8,193.7,33.85,22.84,0.87,50.3,147,Friday,0,Moderate,0.42230250788319523,1.4820483878947515
2024-03-23,0,6,94.37,232.26,27.84,22.86,0.85,40.47,233,Saturday,1,Poor,0.40631187435150806,1.2178472362872983
2024-03-24,1,7,93.02,237.57,23.32,22.93,0.68,36.57,207,Sunday,1,Poor,0.3915477378647246,1.017007842560906
2024-03-25,1,1,83.81,185.35,19.26,23.15,0.74,37.95,193,Monday,0,Moderate,0.4521715429095472,0.8319650833844133
2024-03-26,0,2,68.2,149.41,20.65,23.19,0.61,39.49,108,Tuesday,0,Moderate,0.45646205364687414,0.8904696461967889
2024-03-27,0,3,74.56,170.6,20.34,23.61,0.81,43.59,175,Wednesday,0,Moderate,0.43704569536660637,0.861498999788649
2024-03-28,0,4,70.45,157.24,19.36,23.82,0.59,51.82,138,Thursday,0,Moderate,0.4480411823937177,0.8127620433408718
2024-03-29,1,5,98.41,227.94,10.69,25.27,0.96,27.97,189,Friday,0,Moderate,0.4317364029246116,0.4230310949619727
2024-03-30,0,6,82.81,195.04,10.36,26.25,1.05,69.12,176,Saturday,1,Moderate,0.42457955165199185,0.3946665163175176
2024-03-31,1,7,81.63,198.64,7.14,26.14,0.93,58.41,222,Sunday,1,Poor,0.41094440138217875,0.273144501474942
2024-04-01,0,1,55.38,135.4,6.66,25.97,0.6,42.98,120,Monday,0,Moderate,0.40901030952656503,0.2564496509627836
2024-04-02,0,2,74.54,181.94,9.52,25.85,0.65,42.76,145,Tuesday,0,Moderate,0.4096954814941475,0.3682783875131963
2024-04-03,0,3,97.29,229.66,14.65,26.29,0.87,59.09,146,Wednesday,0,Moderate,0.423626211633449,0.5572458892179958
2024-04-04,0,4,67.26,174.75,12.76,26.34,0.68,52.26,159,Thursday,0,Moderate,0.38489268183732867,0.48443413650943945
2024-04-05,0,5,66.6,172.58,11.18,26.87,0.63,50.86,161,Friday,0,Moderate,0.38590796234164076,0.4160772549023986
2024-04-06,0,6,76.92,199.97,12.01,26.39,0.65,52.36,167,Saturday,1,Moderate,0.3846576794190289,0.4550964550600776
2024-04-07,1,7,129.98,358.42,16.13,26.96,1.28,29.7,229,Sunday,1,Poor,0.36264716358888555,0.5982935466270227
2024-04-08,0,1,79.64,248.75,11.45,26.27,0.56,85.91,212,Monday,0,Poor,0.32016079114931495,0.43585822769005417
2024-04-09,0,2,80.33,209.65,17.74,26.89,0.9,56.1,203,Tuesday,0,Poor,0.383162395270098,0.659724559418163
2024-04-10,0,3,125.24,347.63,17.27,28.4,1.26,67.4,242,Wednesday,0,Poor,0.3602680907784688,0.6080983774301488
2024-04-11,1,4,111.56,299.64,11.89,28.13,1.4,68.87,269,Thursday,0,Poor,0.37231343037266623,0.4226802621115315
2024-04-12,0,5,117.36,307.13,14.29,29.8,1.23,46.89,230,Friday,0,Poor,0.3821183087904696,0.4795300404261609
2024-04-13,0,6,71.35,202.41,12.02,27.64,1.0,68.71,195,Saturday,1,Moderate,0.3525023293067373,0.43487683253370746
2024-04-14,1,7,47.93,121.73,9.4,27.72,0.67,41.3,130,Sunday,1,Moderate,0.39374021245870267,0.33910521677300987
2024-04-15,0,1,91.4,208.54,9.69,28.3,0.95,91.84,240,Monday,0,Poor,0.4382852000438669,0.34240270586476823
2024-04-16,0,2,110.81,330.39,10.23,28.46,1.17,64.89,268,Tuesday,0,Poor,0.33539149685548914,0.3594517359621448
2024-04-17,1,3,111.72,724.37,7.82,28.44,0.49,77.58,367,Wednesday,0,Very Poor,0.15423057064441417,0.2749647415735789
2024-04-18,0,4,69.16,179.04,8.01,28.7,0.57,68.78,178,Thursday,0,Moderate,0.3862823734203321,0.27909397940976327
2024-04-19,0,5,90.05,243.93,8.54,28.76,0.77,51.72,177,Friday,0,Moderate,0.36916326941486205,0.2969400914672839
2024-04-20,0,6,74.17,194.12,5.48,28.71,0.56,85.99,194,Saturday,1,Moderate,0.3820832277929514,0.1908741933562545
2024-04-21,1,7,51.68,136.82,4.82,28.32,0.49,104.63,131,Sunday,1,Moderate,0.37772252757473124,0.1701976800149435
2024-04-22,0,1,41.15,113.59,4.74,28.1,0.51,98.62,106,Monday,0,Moderate,0.3622677733719717,0.1686832139917388
2024-04-23,0,2,93.78,263.09,7.07,29.37,0.73,88.43,233,Tuesday,0,Poor,0.35645595209031317,0.24072174302970956
2024-04-24,0,3,106.91,194.36,7.55,28.96,0.9,86.02,214,Wednesday,0,Poor,0.5500617127978126,0.2607043298672894
2024-04-25,0,4,88.55,248.08,6.56,31.63,0.79,101.9,204,Thursday,0,Poor,0.35694129486692616,0.2073979742655788
2024-04-26,0,5,73.65,194.4,8.13,29.53,0.8,102.47,223,Friday,0,Poor,0.3788580052027775,0.27531314754041736
2024-04-27,0,6,82.34,230.87,6.06,28.99,0.64,89.65,173,Saturday,1,Moderate,0.35665091364616824,0.20903752706535803
2024-04-28,1,7,64.9,167.4,5.1,29.41,0.62,99.76,222,Sunday,1,Poor,0.38769412259891745,0.17341034566122213
2024-04-29,0,1,94.34,244.66,6.1,30.67,0.71,103.21,218,Monday,0,Poor,0.38559632201437416,0.19889135999629604
2024-04-30,0,2,75.9,204.31,5.12,30.0,0.63,72.39,178,Tuesday,0,Moderate,0.37149427969779847,0.17066660977779674
2024-05-01,0,3,77.86,226.19,5.08,30.0,0.57,83.47,191,Wednesday,0,Moderate,0.3442238673582445,0.1693332768889077
2024-05-02,0,4,94.57,239.55,20.93,30.73,0.72,90.4,191,Thursday,0,Moderate,0.3947818662165783,0.6810931724395795
2024-05-03,0,5,127.5,448.43,27.06,33.22,0.95,91.32,301,Friday,0,Very Poor,0.28432530641738274,0.8145692912193584
2024-05-04,0,6,122.0,356.84,36.93,35.75,1.28,96.53,281,Saturday,1,Poor,0.3418899130733687,1.0330067040540687
2024-05-05,1,7,153.83,427.0,35.82,39.64,1.7,84.36,294,Sunday,1,Poor,0.36025760280427166,0.9036324662884797
2024-05-06,0,1,121.52,293.6,29.25,33.11,1.0,98.86,248,Monday,0,Poor,0.41389644366837725,0.8834186398614798
2024-05-07,0,2,157.49,369.89,29.94,33.33,1.42,73.35,310,Tuesday,0,Very Poor,0.42577521896306425,0.8982895594690791
2024-05-08,0,3,103.65,249.75,21.28,29.76,1.0,82.11,248,Wednesday,0,Poor,0.4150149983977979,0.7150535231674989
2024-05-09,0,4,86.88,180.25,14.5,29.87,0.82,95.45,180,Thursday,0,Moderate,0.4819971993344133,0.48543673068740184
2024-05-10,0,5,115.57,213.91,13.6,32.73,0.82,102.37,210,Friday,0,Poor,0.5402739217299836,0.415520801857378
2024-05-11,0,6,118.86,313.12,7.46,28.01,0.34,102.76,300,Saturday,1,Poor,0.3795988637072412,0.26633335725335333
2024-05-12,1,7,95.0,191.29,7.78,29.78,0.57,98.08,174,Sunday,1,Moderate,0.49662813024057034,0.26124907278405884
2024-05-13,0,1,114.96,245.56,10.94,30.48,0.67,62.08,254,Monday,0,Poor,0.4681544034796219,0.35892376675729437
2024-05-14,0,2,134.94,314.93,18.2,31.12,0.75,30.77,258,Tuesday,0,Poor,0.4284761557020241,0.5848327169560678
2024-05-15,0,3,156.45,321.92,26.59,35.44,1.2,39.86,298,Wednesday,0,Poor,0.48599029305447644,0.7502819553380486
2024-05-16,0,4,126.34,280.51,27.22,31.57,1.16,35.71,259,Thursday,0,Poor,0.4503939092940035,0.8622106866611698
2024-05-17,0,5,108.1,243.44,26.87,30.01,0.93,34.19,249,Friday,0,Poor,0.4440519042042432,0.8953679122399493
2024-05-18,0,6,133.35,284.89,33.85,33.22,0.7,38.31,291,Saturday,1,Poor,0.46807538109181157,1.018964172497239
2024-05-19,1,7,114.26,256.32,31.49,32.97,0.56,34.34,244,Sunday,1,Poor,0.4457708939696125,0.9551104170123089
2024-05-20,0,1,158.03,366.53,30.4,33.13,0.54,36.09,279,Monday,0,Poor,0.4311515992919653,0.9175970668285338
2024-05-21,0,2,125.18,288.44,31.5,31.01,1.18,29.09,275,Tuesday,0,Poor,0.43398972285432946,1.0158010268297237
2024-05-22,0,3,95.22,201.08,34.0,30.52,3.81,28.28,227,Wednesday,0,Poor,0.4735428449600733,1.114023226073648
2024-05-23,1,4,75.15,154.37,31.13,30.25,1.08,28.01,158,Thursday,0,Moderate,0.4868173552622041,1.0290905688956797
2024-05-24,0,5,75.25,148.72,30.11,30.53,0.57,29.42,138,Friday,0,Moderate,0.505984366192552,0.9862427165926247
2024-05-25,0,6,84.83,178.63,30.42,31.13,0.58,29.5,197,Saturday,1,Moderate,0.4748922087615625,0.9771921049816561
2024-05-26,1,7,91.93,198.16,29.25,34.03,0.54,30.34,184,Sunday,1,Moderate,0.4639180226121305,0.8595354512090945
2024-05-27,0,1,120.85,244.94,28.39,33.09,0.93,32.36,251,Monday,0,Poor,0.49338611523695125,0.8579628715736258
2024-05-28,0,2,127.62,282.7,27.45,33.88,1.28,37.17,265,Tuesday,0,Poor,0.45143259810991876,0.8102122756162113
2024-05-29,0,3,103.57,231.0,28.57,31.59,0.66,32.63,229,Wednesday,0,Poor,0.44835495894567273,0.9043998403292687
2024-05-30,0,4,81.19,244.07,31.15,30.6,0.61,42.61,150,Thursday,0,Moderate,0.33265045549840394,1.017973523538064
2024-05-31,0,5,97.29,322.16,31.3,34.41,0.67,72.38,256,Friday,0,Poor,0.30199278923538647,0.9096190323687787
2024-06-01,0,6,138.23,384.78,30.11,34.62,0.56,61.55,273,Saturday,1,Poor,0.3592442341274434,0.8697282294256992
2024-06-02,1,7,59.75,180.47,28.53,33.23,0.74,74.34,180,Sunday,1,Moderate,0.3310799395423095,0.8585612824070773
